name	HU_neg_017	HU_neg_028	HU_neg_034	HU_neg_051	HU_neg_060	HU_neg_078	HU_neg_091	HU_neg_093	HU_neg_099	HU_neg_110	HU_neg_130	HU_neg_134	HU_neg_138	HU_neg_149	HU_neg_152	HU_neg_175	HU_neg_178	HU_neg_185	HU_neg_204	HU_neg_208	QC1_001	QC1_002	QC1_003	QC1_005	QC1_006	QC1_008	QC1_009	QC1_011	QC1_012	QC1_014
M195T296	3715830.44940394	9183440.39605116	7728553.4595785	1013232.2916186	21042064.8209272	19867069.4601385	8660702.63007443	10106312.4061131	4792723.22541812	3770966.92367417	11928142.4879812	14155657.028136	13007678.0443507	25091623.0917178	5149578.43091502	4089454.00361371	9836549.76482476	1228399.92654938	15931762.3334501	2314271.26956319	15393762.1148317	14402553.4006972	13495401.9859819	12152460.8562755	13330078.4103012	9010906.11906701	9014573.68554474	7156062.71321331	6720140.91795703	5585926.39158295
M196T296	157141.160863042	496470.016674036	292069.634092421	46047.0547646484	873265.014529459	1423791.10129672	460270.425432389	457458.143961589	279387.862690175	210753.638637912	762583.022811285	624168.246326353	851402.707068696	1753061.90451153	223372.639892712	255196.476317335	672730.721293151	59610.4955447388	1086192.76585044	104481.968012991	964662.192149553	869094.071832042	774335.113585781	740159.17244934	833044.52291564	571065.590815896	560946.696553791	469847.335869618	432156.133218957	383407.393298814
M197T225	686953.429280212	4886930.43519844	1283775.47912903	391617.254217361	4608758.287025	2256211.70923067	3064345.6180685	679643.177988126	2783455.53628296	931564.356242531	2520716.95025821	2859936.17213754	4255986.16523412	2570078.56081845	3444837.41624338	2522155.11185889	1954183.64267626	337290.5493201	2055571.51470742	357883.765084019	2666101.3610875	2528005.14712929	2633683.26457633	2499427.32544336	2605153.68718072	2123966.80404038	2131356.44431743	1757923.32547657	1623004.08323458	1232110.86241875
M197T408	2392499.50626719	21648338.4841674	5632402.59710579	491649.698088491	22087715.0598231	16295765.9995771	5183634.12425951	458645.943054973	14264634.2980117	501410.26914497	2833952.18290951	4348224.03142762	16346951.3084577	7939052.20814473	9271570.56390924	5380330.11548745	4410211.80220683	885776.96391394	11261179.3048921	1782985.9496349	10598082.5223684	9526822.9815657	10886321.566791	9573079.35455135	9051048.29272825	7444372.78999016	7056377.75566917	6288195.3222548	5355789.42916808	4413326.82711033
M197T67	1403070.52535708	581337.220237195	713379.643799512	1096801.84048797	488574.792615829	411670.265863735	675152.346331824	870554.358064845	633312.302259373	418575.957766818	774526.252060013	451422.371587059	527844.933651237	538886.78798031	507582.8833742	412444.958420801	493457.122697115	634860.750545879	746494.38625077	728304.709561439	778014.173105211	912891.831347047	821199.763484912	882091.921044715	883110.023964664	773731.639372801	763317.567459904	718212.212852186	656924.52780193	537818.426614684
M198T408	168152.232134001	2192888.29743391	344808.226298746	26216.7027975877	2170494.67214909	1611665.99017426	1038737.93172793	34434.6066923563	1338991.11845022	11781.0921262207	196132.473679595	1202065.41748422	1686359.11977114	735518.457927247	893283.046621524	493346.731768985	2677877.8529273	277489.589706414	1154148.17320399	148380.989005041	1103971.48167651	944265.116230651	945454.724574123	883433.282857822	799475.039495897	700025.656124384	676428.872570762	561193.30227424	502580.469869255	420438.915747362
M198T268	24723.437659191	137911.017426133	184663.55934675	40990.1619227237	121907.128099269	97135.2199397088	266467.479521013	535948.9731824	418160.025338588	64467.1992774171	985186.87362843	363613.581414564	77256.4239134492	116882.639234337	220536.969797449	44321.9848521661	621128.341392658	53474.281270752	111224.66739841	5470.18212105887	542821.801272797	497413.192575683	524909.953337136	496681.869577568	556741.925249761	417926.115976938	405115.25884607	337032.664936871	292565.639300862	246015.563917036
M199T438	485611.85732461	6798185.59433619	2052443.18888855	139253.215147888	3947520.86621649	5411008.09540418	3983267.04169875	958993.670006779	6790275.10274382	1308369.39321806	2244654.96701349	5073660.79390176	9425488.32558455	4133521.16993108	3539592.54835273	2421609.54662937	1659757.35873748	518841.998205539	1949215.90369738	1047452.94151471	3321653.8746709	2854743.94081644	3021289.95113838	2880611.18427937	2891331.04618252	2437584.14248224	2290857.07710745	3484998.11820703	3156773.91129236	2586536.60201159
M199T58	368032.661671923	1920392.44059252	553088.390354353	293466.898403329	1413296.71849267	973438.422688044	941249.343322119	896852.894537203	1454312.12063578	885695.418350813	1468627.14697026	1384232.7660679	882814.416993198	1220646.35230637	1026783.93437385	1587340.76862604	890032.092427291	310979.457847905	712766.101433432	112571.670947154	1469618.69362831	1357165.2477373	1304069.81827344	1188226.09354143	1273922.81818044	1011221.76472662	966627.490685654	831109.428924435	713343.911175075	511023.426204072
M200T474	484283.44345763	3391796.17981908	889589.02910852	489280.246717175	2835190.60391988	4935832.7752357	1545187.38515789	664568.976191723	4838114.35799468	817473.330198127	3949179.59666894	3359523.03556051	3234067.7430569	3632062.39073365	6194169.25955685	2864231.39978372	3166797.44703615	858071.70938603	574307.807366086	421964.465892497	3236260.35152328	3113387.94512133	3036832.11573574	2920050.88033798	2965921.58046883	2370843.60497905	2534190.63114518	2010592.15757153	1983460.24091459	1405150.15306591
M201T428	254673.899407454	484397.640341796	1893984.61231465	1088256.71898812	2070606.05115738	359562.259799465	4460230.17337097	1565419.05487144	4714213.83868358	309604.284029796	396329.951044629	535990.319977946	447893.378343373	1139511.44682879	1087089.07552742	1341697.32602469	3266391.7607976	76633.0378152628	4483234.62727266	138925.584080994	1368003.09505963	1240342.80870117	1362461.34832441	1253055.28706274	1325157.84944704	1079495.85078863	1124045.65932701	973452.864058082	849837.424072607	678861.873228813
M201T57	627883.384287967	469972.720053089	797389.813678758	925402.124032401	777657.28451573	1224431.40580677	644631.487698612	5441427.46312227	985071.237683696	246365.510951367	761561.12261231	1123114.91400272	221351.729551699	299562.058734468	823854.259748284	571103.447157929	458977.825216875	289331.193661367	522279.676014038	302482.309116013	2041971.14378016	1111064.81292931	1089781.01312855	1027976.41919467	766672.333304118	759496.534797249	625812.457927627	684360.694682152	605139.169110759	444180.261766992
M202T248	127196.327685817	956260.853837625	313043.721934747	64552.476855681	1086321.61570975	821285.800931489	655198.187845555	234895.282638552	1020533.16526367	169318.441066444	749537.728194972	1481048.29947099	516149.026788541	891374.672933295	1031752.21042895	997732.546203268	829609.9209822	149039.960252068	620211.133931166	106104.923347365	716421.935033981	674566.085802571	704278.886296845	648147.524229771	647032.125239397	541227.590595052	550911.135072385	454938.304676054	456567.139322314	364983.338825195
M203T353	2203591.37222137	12903978.293692	9472017.28684224	3292284.8955228	28084065.4612929	44109844.2401722	21145107.8408802	6807858.85221641	8722925.36165011	2431354.00480567	10327670.3635376	32728131.1461661	8239577.19468945	14289366.8524818	24727110.2497644	3618080.3802358	10594688.1665015	914658.448843481	11423396.8574648	744687.379528863	22612322.3393335	20015631.5632529	21381249.857743	20292372.7923104	21216935.4839675	9392428.04845187	8878024.94412212	7716050.4602522	7300542.30930254	5722382.70341601
M204T371	3725690.7914453	709362.890156994	6828883.577595	5864553.05595036	1873806.75527128	3030479.03596146	1527072.35678717	5819229.71858831	8741605.93199953	6348760.96664663	8463847.06518751	2238566.75761171	662580.565456883	903452.957778155	1577449.92989575	726514.772266364	688494.552216405	2131762.04958232	694990.484427929	129899.812345276	1297909.80678125	1231523.37406334	1296480.99280005	1271218.34518164	1336074.7485744	1060109.83075144	1067535.15411641	857560.422839741	847353.048342022	644169.220899945
M205T287	3234651.60734517	17738672.303109	2557672.17049873	133731.238283823	3823819.18586126	3736589.84536396	5370392.99993836	7283391.84461764	11744901.3760766	1634320.69848112	14508608.0904715	15799210.8121372	18812812.6329401	1696328.30445498	3615307.25232343	1107627.75462994	12636412.0215671	3074795.86059608	4545987.26092709	779673.400766615	4762016.40919387	4162489.57117288	5010217.43989169	4714086.07948042	5074831.84549267	4322423.28672437	3743313.37065838	3682606.69556626	2902167.53484686	2408549.92023035
M205T421	375975.547737878	2862470.2122564	680074.70773466	738631.258197383	3661480.96214836	1449775.61580861	1874109.85358818	677750.201220496	1521282.73498039	905148.685875584	1106484.65322097	1803525.97316892	3037259.47486858	786237.987532184	1996083.88704869	979114.475879205	1567795.17927868	243949.606045492	1088021.10291067	384160.587212799	1678303.82622742	1692622.43060867	1671176.25684127	1749204.87611719	1660847.72185769	1475991.40420899	1324568.84840989	1079102.71712985	996722.763737878	776320.327083316
M205T168	193763.020070394	1271474.97821324	4696959.49262795	108497.992549367	1725727.06586735	849554.676850688	9033408.29233196	7531826.05989746	4964175.72572141	324890.580729136	9548283.02876775	27611995.9987564	2934885.4197768	1321507.61326228	1612111.5238779	1292684.07987773	24729126.3118813	3089769.28166687	1474263.74735151	178926.728481903	3967320.22258232	4059630.81690529	4108942.6757661	4032292.25828607	4373481.38127576	3803758.47916806	3279912.67990661	3014081.33764844	2711887.22535377	2023902.72581613
M206T394	78152.8867390951	444244.084130893	350617.0959375	120097.211885045	1830671.58485161	677312.446225956	706304.499492521	303948.169895136	413838.916976074	284886.716877953	600713.999249373	526277.37818304	261179.692317716	1071701.18524035	788208.986772218	942716.183070364	659923.507977484	166167.100823805	323078.956342298	102085.598726409	639405.439392187	741029.917494738	708767.558816712	703085.840097427	669983.559414232	548666.519588715	482463.598123442	455922.553457127	393258.089259158	337773.529107833
M206T251	0	887687.981851664	360391.164401013	3506.1438771632	209512.230186111	49570.2133128661	623495.811841964	353169.871076546	656248.863414751	50151.1261704669	683565.6794996	915045.357669018	915544.383650124	269662.458533668	35421.8718427734	38937.4393083021	1347393.52593743	156207.927309876	267462.421318983	110771.798135628	401028.597749555	427959.583657715	474375.960582986	427130.74052751	464649.854612328	400443.483637529	400839.138871922	324547.736223708	316359.481244405	253648.985762179
M207T269	2186171.85676853	2413551.42085227	7137086.55232507	2282979.50492969	1324367.67964022	11181336.955736	6107227.98203151	4122834.25318546	6774688.27346592	934496.59768199	13269217.5124853	6353858.90762877	2072272.13807841	2656220.97786636	2671447.24060487	6108915.82220017	10940752.295443	1880635.07226223	3526388.77863501	1955416.12671709	6079325.79936988	5700612.98980985	6006953.9632124	5616495.01866033	5765387.51505781	4703123.79066072	4468220.7070907	3539345.55531983	3109106.90534029	2617832.70960423
M207T359	97474.891991437	67588.5641238568	353001.405752858	69137.7230090333	234649.616441883	330830.927656613	440811.841809593	211612.435859595	535435.771881541	31154.3258527645	989189.413130477	400663.191964391	694259.940987198	292583.677617821	1164695.35257737	67235.0564965294	1020749.43820559	145373.244980713	182031.735702567	100669.723014706	258606.346681355	333384.41365906	349202.475146102	410467.030461111	454995.507416948	526529.616501581	498004.7979879	534660.341966405	602598.74925	562180.335685784
M207T583	716042.304480342	624043.437180375	709481.759077096	634957.289703304	601771.514198858	624462.672196376	668876.513086825	655530.047267449	621492.002588726	621517.138726384	469063.723272097	538781.441233079	550033.428420489	533342.180086444	494039.029572564	454206.878025592	455525.716657297	412428.858871131	369345.057848313	365131.276168601	639219.778754569	593850.330536898	619904.536465979	556656.589952956	573070.869753135	463693.005066338	474668.344405831	429149.491684035	369744.265626298	303950.793497732
M208T372	2044137.03444499	5681690.79439893	2057065.64686222	1137729.215943	349598.13410304	6579770.63449884	577781.521271735	3166762.21141006	12744407.7400201	1914352.60623396	10532072.2589778	1706370.81714111	11610976.1603765	731626.457919632	1247571.44736561	294732.622383044	683711.564361758	2416021.61211637	2156180.86230907	1631626.25900555	6467175.49018194	5215595.11298656	6098141.60181768	5706672.04541356	5689227.0795058	4373386.91274373	4108754.08406836	3250486.23387184	3138880.12278749	2265650.70256006
M209T310	377635.250762563	780720.09542001	1815801.37746627	14030.6238245522	1523800.48987646	2139337.71463708	906545.860173548	915055.033700684	1258135.14172675	1037515.96637118	1835469.31998302	1889730.25720803	1403080.60408546	3992867.34770276	577164.453020833	597646.811267656	1251057.46694336	215471.00818704	726300.394884503	120715.676739337	1662739.19947279	1522389.72221247	1409401.45172022	1465805.03680796	1515362.93300463	1311189.50299323	1175784.721276	1019035.44863775	876521.809217692	726278.466014471
M209T59	168657.608228027	462343.728832508	759400.811678329	308253.329349536	1443547.96643116	808416.771568506	1392015.21987309	661322.529827972	378489.904905649	293519.927660937	1303787.1598453	570458.702345575	418422.31296825	370145.605341013	420082.836614142	232239.063319697	526253.902396426	132727.905059644	1016986.795359	176947.163925644	451057.684942906	629940.925246345	591653.031935276	602462.966015491	610033.92032993	503257.970789425	454959.288817858	411852.522628032	374235.326484182	279863.968765466
M211T50	132157.204166276	461412.592542936	139261.10358183	473873.897611694	302709.199205664	165468.514346711	404189.002944375	232679.676230401	402425.005054665	356778.34784803	560096.522069371	94678.0681237421	277508.564429833	250782.277191847	98322.3030223067	275898.243562114	366682.388950575	337039.310233929	52557.6224740702	77568.425725032	313882.844737678	259854.474939621	253593.221947806	233906.066392127	259279.200065212	209365.540488987	177079.667806269	156289.085684438	155292.90472048	124814.556961176
M211T327	4123177.13720268	208264.396685035	4031147.28125373	2319150.56082803	11707029.066305	16348471.682951	5423566.7913696	8696094.5561941	756456.573884651	408683.336456459	2730197.21637333	2612127.28955989	12975468.225117	7074918.11757096	435650.497484862	241353.296781841	2901229.9906417	558296.918518569	2796378.78550135	438188.955830875	3932692.41232537	4055884.88147977	4152224.52129359	3958240.90502804	3802552.19019896	3152911.14073599	2815790.7250306	2722752.0367726	2286301.94662779	1698123.00654993
M211T402	486488.262301115	2807326.76827224	1216780.5830267	168757.576035216	1709248.57128211	1798846.18221311	1506205.68794174	1988614.27616057	2149658.41342696	171030.09767063	945772.542667359	1013742.37651838	2348054.49990151	1878493.09987587	1497444.87795372	546756.274117399	536814.58273768	171003.725460246	1357107.68803198	275121.722716531	1575230.38522044	1651846.10719993	1783421.19438524	1696526.58465891	1644910.56418304	1322315.57717655	1236672.67440487	1112943.51470384	986055.352088284	778367.797597062
M212T348	38046750.6736033	307211340.363172	87501530.437527	17995215.1077648	146656201.621133	131216807.930513	94416914.8957568	51211956.7171007	55678302.7613808	34808533.2575128	90410223.7007208	111484197.696511	92135645.4247888	163059439.59985	192605736.227262	198113170.231875	68662265.8897689	24332638.4156737	175875122.840058	40336724.566139	144611880.711358	143812825.346076	141527682.733749	151599136.362967	157691578.962098	145109866.584809	132144713.404939	123756905.054068	118899877.34754	96673062.7173928
